Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At
spotify:track:5BmagRD7Thki6O1zZwbxBy,The Boys of Summer,spotify:artist:3LC8PXXgk7YtAIobtjSdNi,The Ataris,spotify:album:6prPsuR3shSCqcxPB84dkg,"So Long, Astoria",spotify:artist:3LC8PXXgk7YtAIobtjSdNi,The Ataris,3/4/2003,https://i.scdn.co/image/ab67616d0000b2730182816d9fe797a551832bf2,1,10,258000,https://p.scdn.co/mp3-preview/dd6c9dfcf7f4201cb301a5c71d24af1ba9a461db?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:piano_l0rd,2020-12-04T01:16:13Z
spotify:track:5X3VpTYsESWoh80dMa60jd,The City (with Quinn XCII),"spotify:artist:7wg1qvie3KqDNQbAkTdbX0, spotify:artist:3ApUX1o6oSz321MMECyIYd","Louis The Child, Quinn XCII",spotify:album:21R2CiMVZH2MY514Sq2DIG,Kids At Play- EP,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,Louis The Child,10/26/2018,https://i.scdn.co/image/ab67616d0000b27353c069027efd7447798e844d,1,7,186046,https://p.scdn.co/mp3-preview/f1614f07ced6ebef246378694ef9ac8c5bd53631?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,spotify:user:piano_l0rd,2020-04-27T18:47:59Z
spotify:track:383Xl5QTigwj3QiA3Qc6S7,The Devil Went Down to Georgia,spotify:artist:12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,spotify:album:7H5LNy2PyN3VLUm5nnMZEc,A Decade Of Hits,spotify:artist:12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,1973,https://i.scdn.co/image/ab67616d0000b27382f846c52535bb65ab1d1a54,1,1,214866,https://p.scdn.co/mp3-preview/dc388f31b123d91e050ff79cfe558ba617227bec?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:piano_l0rd,2020-12-04T01:18:08Z
spotify:track:6ECxUPxgam9THf9KWCnrcX,The Devil Went Down to Georgia,"spotify:artist:6deZN1bslXzeGvOLaLMOIF, spotify:artist:3eULSIP9PpWCuDT5tNYx9P","Nickelback, Dave Martone",spotify:album:16CFwJbZqLpiMlCUOI6Gzs,The Devil Went Down to Georgia,spotify:artist:6deZN1bslXzeGvOLaLMOIF,Nickelback,8/14/2020,https://i.scdn.co/image/ab67616d0000b27371a0bd079bd54b99f3f60bf4,1,1,219147,https://p.scdn.co/mp3-preview/f60858158ebb95aa6e1ef94027803e55b075296c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,56,spotify:user:piano_l0rd,2021-09-11T22:45:08Z
spotify:track:0xMEF2WiqKWTIG7Krjungw,The Distance,spotify:artist:6A43Djmhbe9100UwnI7epV,CAKE,spotify:album:57lJNxlrPSin9SySEnerNb,Fashion Nugget,spotify:artist:6A43Djmhbe9100UwnI7epV,CAKE,9/17/1996,https://i.scdn.co/image/ab67616d0000b273150e65cb1803d0b4b14343f6,1,2,179653,https://p.scdn.co/mp3-preview/fbd8a971ef1f54b62c2f4ed5e9a2a7b74a1bb2c1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:piano_l0rd,2021-07-10T07:04:06Z
spotify:track:5cwN1htZyoWqZCc33f3RfE,The High Road,spotify:artist:6dgwEwnK0YtDfS9XhRwBTG,Broken Bells,spotify:album:0X7WyEKdm5afGj1fmD7Blx,Broken Bells,spotify:artist:6dgwEwnK0YtDfS9XhRwBTG,Broken Bells,3/1/2010,https://i.scdn.co/image/ab67616d0000b273e198b6b9c5bfe013458e8ec9,1,1,232200,https://p.scdn.co/mp3-preview/0a4d37070cee1ac3f7cd8da493555817c8fdc779?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:piano_l0rd,2020-04-27T18:49:47Z
spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Hills,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:album:0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,8/28/2015,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,1,5,242253,https://p.scdn.co/mp3-preview/f42c147aebb85a2d3acab242073ba3eedb82664f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,87,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,spotify:album:79dL7FLiJFOO0EoehUHQBv,Currents,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,7/17/2015,https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79,1,7,216320,https://p.scdn.co/mp3-preview/21477d6bae6cd638929a0a13ca64942f43178cef?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,87,spotify:user:piano_l0rd,2020-04-27T18:49:47Z
spotify:track:6GG73Jik4jUlQCkKg9JuGO,The Middle,spotify:artist:3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,spotify:album:0UJhhj5bn5AGAjryFnhueP,Bleed American,spotify:artist:3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,7/17/2001,https://i.scdn.co/image/ab67616d0000b27395d1d98c5176e4f982bd73d6,1,3,165853,https://p.scdn.co/mp3-preview/54ccb31d961691d2b7db6e1bad4343cb6c1f37c2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:piano_l0rd,2020-04-27T18:47:44Z
spotify:track:3PvzvltQZLIKk9YgoMP3Yq,The Mother We Share,spotify:artist:3CjlHNtplJyTf9npxaPl5w,CHVRCHES,spotify:album:54IMJ8S0redmP6krSlKZLD,The Bones Of What You Believe (Special Edition),spotify:artist:3CjlHNtplJyTf9npxaPl5w,CHVRCHES,1/1/2013,https://i.scdn.co/image/ab67616d0000b2736ebe69a7244166c5cc2a9315,1,1,190160,,TRUE,0,spotify:user:piano_l0rd,2020-04-27T18:49:47Z
spotify:track:4LwU4Vp6od3Sb08CsP99GC,The Next Episode,"spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Dr. Dre, Snoop Dogg",spotify:album:7q2B4M5EiBkqrlsNW8lB7N,2001,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,11/16/1999,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,1,11,161506,https://p.scdn.co/mp3-preview/0a51a10b22c93ee8b214fe4a87a0b37fe98687f6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,86,spotify:user:piano_l0rd,2020-04-27T18:48:28Z
spotify:track:53AuxddsgPSlqM619nJhSd,The Phoenix,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,spotify:album:0EVJX4RlYKuApsAN5CaDa3,Save Rock And Roll,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,1/1/2013,https://i.scdn.co/image/ab67616d0000b27360c84f44c080824ce336e1a1,1,1,244960,https://p.scdn.co/mp3-preview/098787fbbf9cb07e1270f59f9bb5a3cd85f9a781?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:piano_l0rd,2020-04-27T18:53:12Z
spotify:track:7x8dCjCr0x6x2lXKujYD34,The Pretender,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,spotify:album:3ilXDEG0xiajK8AbqboeJz,"Echoes, Silence, Patience & Grace",spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,9/25/2007,https://i.scdn.co/image/ab67616d0000b27383e260c313dc1ff1f17909cf,1,1,269373,https://p.scdn.co/mp3-preview/9559877667889ef0a2755e4ac447f1b5d1160b56?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:48p5E25cFPanxuwCTmTpuL,The Promise,spotify:artist:3jOO5nZ2XPmc232rNjzqJy,When In Rome,spotify:album:3kt903x5U5IWJlwHyE481x,When In Rome,spotify:artist:3jOO5nZ2XPmc232rNjzqJy,When In Rome,1/1/1988,https://i.scdn.co/image/ab67616d0000b273d12fd00a64529cff635a75f2,1,1,220960,https://p.scdn.co/mp3-preview/47acd73c14a126c96a821a78d04ac92b4fdd8f12?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,spotify:user:piano_l0rd,2020-09-30T16:39:03Z
spotify:track:29HbMTL672MugzhklYvStz,The Pusher,spotify:artist:1WRM9i067hd2ujxxi8FI3m,Steppenwolf,spotify:album:64q58AfjSrrX9Egp7Zryw8,Steppenwolf,spotify:artist:1WRM9i067hd2ujxxi8FI3m,Steppenwolf,1/1/1968,https://i.scdn.co/image/ab67616d0000b273e2aacda30b100cc33d523be0,1,8,352906,https://p.scdn.co/mp3-preview/714fe68812ab18c14356d66cd0db55eff12486b3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,spotify:user:piano_l0rd,2021-07-11T07:47:07Z
spotify:track:4RzlIDtF9h8YS7OsyegL23,The River of Dreams,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,spotify:album:2aeSW38RwAo9rVhAWwZBKP,The Hits,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,2010,https://i.scdn.co/image/ab67616d0000b273f753abde59a6c7bce359320a,1,19,245880,https://p.scdn.co/mp3-preview/d5fb5de6a1361f885f54db5a24bb4fa001e401d3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,26,spotify:user:piano_l0rd,2020-04-27T18:50:34Z
spotify:track:4NTWZqvfQTlOMitlVn6tew,The Show Goes On,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,spotify:album:1j0apvEvaWbTmlZpKsfr2D,Lasers,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,3/4/2011,https://i.scdn.co/image/ab67616d0000b27320cac893b7a494f729128dac,1,6,239613,https://p.scdn.co/mp3-preview/fc8cda8d45fbdbc388bfc9752f76ed8ec76e3312?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,75,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:0hrBpAOgrt8RXigk83LLNE,The Sign,spotify:artist:5ksRONqssB7BR161NTtJAm,Ace of Base,spotify:album:5UwIyIyFzkM7wKeGtRJPgB,The Sign,spotify:artist:5ksRONqssB7BR161NTtJAm,Ace of Base,12/24/1993,https://i.scdn.co/image/ab67616d0000b273fda5556cb6981c3113df6175,1,4,191240,https://p.scdn.co/mp3-preview/c2a529cafc4c7aa2898d6b62dae37d628864d382?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:piano_l0rd,2021-04-23T01:33:52Z
spotify:track:1Cj2vqUwlJVG27gJrun92y,The Sound of Silence,spotify:artist:3TOqt5oJwL9BE2NG9MEwDa,Disturbed,spotify:album:3qFQ4XNQ15alZrAaj5oGJK,Immortalized,spotify:artist:3TOqt5oJwL9BE2NG9MEwDa,Disturbed,8/21/2015,https://i.scdn.co/image/ab67616d0000b273d7bd0f8e4d2a399020b333e8,1,11,248466,https://p.scdn.co/mp3-preview/60ef7e2b9b1514b6342b5c2713b18507bfd3de15?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:piano_l0rd,2020-04-27T18:50:46Z
spotify:track:52KvuGmgcgRdrLMXOtda0E,The Stroke - Remastered,spotify:artist:3Fz2GbraVXhcpXnoi2Oe1r,Billy Squier,spotify:album:6TwlLNU5Zd9qGuNgSLeWPt,Don't Say No,spotify:artist:3Fz2GbraVXhcpXnoi2Oe1r,Billy Squier,1981,https://i.scdn.co/image/ab67616d0000b273f4822f8034e697410a14a297,1,2,217613,https://p.scdn.co/mp3-preview/044965b8ce8b50b49fba8b81b4a2fc8486e9e2cf?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:piano_l0rd,2021-03-30T02:27:20Z
spotify:track:3FUBJQIMv98S3SNKWiDshn,The Truth that You Leave,spotify:artist:3joiOBMU5QC1DCVOYOwLhL,Pianoboy高至豪,spotify:album:6KJR0rWAiJW4AmlEvVieQZ,Pianoboy,spotify:artist:3joiOBMU5QC1DCVOYOwLhL,Pianoboy高至豪,1/1/2016,https://i.scdn.co/image/ab67616d0000b273ca7d49d8ec2dd34b1dfc071e,1,2,223467,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:0Nk7bSn0MItonkR0GNs3mj,The Walker,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,spotify:album:3IWUFJCM3CvCCQIHQ4vtRK,More Than Just a Dream (Deluxe Edition),spotify:artist:4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,5/7/2013,https://i.scdn.co/image/ab67616d0000b2735e145eb24e282b9554501a27,1,3,233133,https://p.scdn.co/mp3-preview/276eb4fd6b09bd4766e51c26b3cfc45421283068?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,spotify:user:piano_l0rd,2021-07-11T06:16:27Z
spotify:track:6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,"spotify:artist:2iM28IgKg89v1o7BTQAVPo, spotify:artist:4374DY0rBAi0pCV6F9i00Y","Bruce Hornsby, The Range",spotify:album:243jhZJtyIZtEkrD6vhRLn,The Way It Is,"spotify:artist:2iM28IgKg89v1o7BTQAVPo, spotify:artist:4374DY0rBAi0pCV6F9i00Y","Bruce Hornsby, The Range",6/2/1986,https://i.scdn.co/image/ab67616d0000b273d09471f20a2104b865b19793,1,5,297853,https://p.scdn.co/mp3-preview/fa8458521c5b7088fc63c5411b43eae45d514720?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:piano_l0rd,2020-04-27T18:53:24Z
spotify:track:4beuBXU4k3YWwVKm0PpWhv,The World I Know,spotify:artist:4e5V1Q2dKCzbLVMQ8qbTn6,Collective Soul,spotify:album:08mlRJfOvmReyulRoBkbyQ,Collective Soul,spotify:artist:4e5V1Q2dKCzbLVMQ8qbTn6,Collective Soul,3/14/1995,https://i.scdn.co/image/ab67616d0000b27304dfae822f83315f30ba0dec,1,3,255466,,FALSE,3,spotify:user:piano_l0rd,2021-04-23T01:36:36Z
spotify:track:3rKrHjvtRpH5NDEMq2EVRz,The X-Files Theme (Main Title: Materia Primoris),"spotify:artist:54vE4E9T10DBFuCpnHVEvJ, spotify:artist:0DajS57vKPJVBvXeSgsIKa","TV Series Unlimited, The X-Files Theme",spotify:album:4jiZXRBJZcjaV9lXiRwl0i,The X-Files Theme (Main Title: Materia Primoris),"spotify:artist:54vE4E9T10DBFuCpnHVEvJ, spotify:artist:0DajS57vKPJVBvXeSgsIKa","TV Series Unlimited, The X-Files Theme",2/26/2016,https://i.scdn.co/image/ab67616d0000b273d31142b515684823b26c9ebf,1,1,201760,https://p.scdn.co/mp3-preview/7763b52b0742d64b4d138ad514a0e242404e3eac?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,41,spotify:user:piano_l0rd,2021-03-03T08:36:03Z
spotify:track:082h2rcEw6NxnTPxNbNmxm,There They Go - Live from Sessions@AOL,spotify:artist:7dWYWUbO68rXJOcyA7SpJk,Fort Minor,spotify:album:60Pb8tXvSKCqMpsL78oXdR,Sessions @ AOL,"spotify:artist:7dWYWUbO68rXJOcyA7SpJk, spotify:artist:6xBZgSMsnKVmaAxzWEwMSD","Fort Minor, Mike Shinoda",2006,https://i.scdn.co/image/ab67616d0000b273acc6ae3300d87564021dd2f0,1,3,157115,https://p.scdn.co/mp3-preview/b329dc47ff4617bf0194b65a3b7ec2f225f53f36?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,30,spotify:user:piano_l0rd,2020-04-27T18:53:12Z
spotify:track:7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:album:3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,4/20/2017,https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521,1,1,199440,https://p.scdn.co/mp3-preview/a7626919df05ef65b5fe020a02489933ec3b1d8d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,88,spotify:user:piano_l0rd,2020-04-27T18:50:46Z
spotify:track:22wWxHGHRH8gZXNDXRgSqY,These Dreams,spotify:artist:34jw2BbxjoYalTp8cJFCPv,Heart,spotify:album:0zM8rTVzPoT7SD4ZMds430,Heart,spotify:artist:34jw2BbxjoYalTp8cJFCPv,Heart,7/6/1985,https://i.scdn.co/image/ab67616d0000b273aac099da610b063763c63117,1,4,254476,https://p.scdn.co/mp3-preview/d0bb1d535f9c943609e092b4b5190a3a93883c06?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:piano_l0rd,2021-04-23T01:31:40Z
spotify:track:7leSmOmirrH7EhwronPOzu,This Is Our House,spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi,spotify:album:2vm2j9eg4ZPznsupSd99cV,This Is Our House,spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi,1/1/2011,https://i.scdn.co/image/ab67616d0000b27364b560ca3084f5d9a1ee9463,1,1,262306,https://p.scdn.co/mp3-preview/aab8899912b47424bb0a713558afc0f04ca096ae?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,39,spotify:user:piano_l0rd,2022-01-09T09:39:19Z
spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,spotify:album:0hHopYqXhuvYSHtVyrcb1g,Infinity On High,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,1/1/2007,https://i.scdn.co/image/ab67616d0000b273ff59837e170f95a373afc0ec,1,7,203506,https://p.scdn.co/mp3-preview/71b9f2bddda31122ee10da912bb6a0a58dfbed67?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:piano_l0rd,2021-04-23T01:30:51Z
spotify:track:3oh6SCCeLuXhFpEyepla6G,Thotiana,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Blueface,spotify:album:2gZmrByp6yiyePHi3dzZ1d,Famous Cryp,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Blueface,12/18/2018,https://i.scdn.co/image/ab67616d0000b273545a714d4a7bf419b4adefc6,1,3,129264,,TRUE,2,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:5VnDkUNyX6u5Sk0yZiP8XB,Thunder,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:album:51s30K7a36ORx6AAaPBRRY,Evolve,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,6/23/2017,https://i.scdn.co/image/ab67616d0000b2739cc9c2489710c634796e7f72,1,9,187146,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:57bgtoPSgt236HzfBOd8kj,Thunderstruck,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,spotify:album:4vu7F6h90Br1ZtYYaqfITy,The Razors Edge,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,9/24/1990,https://i.scdn.co/image/ab67616d0000b2738399047ff71200928f5b6508,1,1,292880,https://p.scdn.co/mp3-preview/01b367e5b8032faf123793fe7c1c5e7daf4cc7ed?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,85,spotify:user:piano_l0rd,2020-04-27T18:47:44Z
spotify:track:6MxMqCgqmekcr0VwSU7AVH,Time,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,NF,spotify:album:46xdC4Qcvscfs3Ai2RIHcv,The Search,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,NF,7/26/2019,https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044,1,6,240428,https://p.scdn.co/mp3-preview/5908143afbec40dc8cb9dedc15cb226ed0cecb92?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:piano_l0rd,2020-04-27T18:47:44Z
spotify:track:4oWTHi1dKScsF2Uu4l0dSu,Time Forgets... - Original,spotify:artist:0fauHpmSHwodVYIjTqOGHz,Yiruma,spotify:album:7mQySyLxOukXItkdPBs90U,First Love (Yiruma Piano Collection),spotify:artist:0fauHpmSHwodVYIjTqOGHz,Yiruma,11/27/2001,https://i.scdn.co/image/ab67616d0000b273aa25a237b7734a5497a809f3,1,9,295404,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,MGMT,spotify:album:6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,MGMT,12/14/2007,https://i.scdn.co/image/ab67616d0000b2738b32b139981e79f2ebe005eb,1,1,261000,https://p.scdn.co/mp3-preview/92df3778ef1f8d741d4d39c17f3223008f5445c1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,74,spotify:user:piano_l0rd,2022-03-12T01:21:37Z
spotify:track:2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,spotify:album:2OZbaW9tgO62ndm375lFZr,Madman Across The Water,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,11/5/1971,https://i.scdn.co/image/ab67616d0000b273d03ab2da904d8251a87bbc31,1,1,377093,https://p.scdn.co/mp3-preview/5d2885a12ffead65853ee568693c2cec606dd813?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:piano_l0rd,2020-04-27T18:47:32Z
spotify:track:0jSMveIWvnhDIvzqN74Uc7,Tipsy - Club Mix,spotify:artist:1Zz5UxfKSSqc6hpa3xJPCw,J-Kwon,spotify:album:4yTlfDLsW1dK2kG1qoNsrv,Hood Hop,spotify:artist:1Zz5UxfKSSqc6hpa3xJPCw,J-Kwon,2004,https://i.scdn.co/image/ab67616d0000b2731cb40f518cb85cad4d0f9767,1,3,243226,https://p.scdn.co/mp3-preview/620ca34547ec2bf5549a1808bfa61b9dd0879aee?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,67,spotify:user:piano_l0rd,2020-04-27T18:50:34Z
spotify:track:0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),"spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","David Guetta, Sia",spotify:album:4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,12/7/2012,https://i.scdn.co/image/ab67616d0000b2735c8cfe4b2c4aa89c9c92108e,1,1,245040,https://p.scdn.co/mp3-preview/09f198f75b4e9b7ae50e18307a2ec4bf5e547fba?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:3Mmt6Xk0H6VR92PEp6x3hP,To Be With You - 2010 Remastered Version,spotify:artist:5OfhOoKunSnuubxxRML8J3,Mr. Big,spotify:album:6CrjpyjlfjK95oHF6dvEnQ,Lean Into It [Expanded],spotify:artist:5OfhOoKunSnuubxxRML8J3,Mr. Big,3/26/1991,https://i.scdn.co/image/ab67616d0000b2737c1e54d64d59f1f0bdf2c875,1,11,210480,https://p.scdn.co/mp3-preview/bd367adafbee75e50de6db17680fbcb962c7ff5f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:piano_l0rd,2021-04-23T01:33:32Z
spotify:track:5iJfzXKvQXlYOBtEQhEmpA,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",spotify:artist:7HBai5xymOxIWoMWvWshe1,Teriyaki Boyz,spotify:album:4SJhZBuuLYlwUJGxWf8Pj0,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,6/20/2006,https://i.scdn.co/image/ab67616d0000b2738b660b58d947c1d666d635c0,1,1,255173,https://p.scdn.co/mp3-preview/69984883fff94637e8bcfaeb52efd48b07592c5e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:3qKtSQHkka4HHb488iKp9J,Tong Nian,spotify:artist:1XHx9rKAB0LeKcWVKMuZYM,侯俊辉,spotify:album:6G04inB5zbSKnELAuzjM4L,Liu Xing Mei Li Lian Ge 4,spotify:artist:1XHx9rKAB0LeKcWVKMuZYM,侯俊辉,8/12/2013,https://i.scdn.co/image/ab67616d0000b273b85bec3d5fd38bb9f0c50b68,1,14,201040,https://p.scdn.co/mp3-preview/5886e471cdcc1d9e82fbb8422f7a4897cec32f89?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,29,spotify:user:piano_l0rd,2020-04-27T18:47:59Z
spotify:track:0GO8y8jQk1PkHzS31d699N,Tongue Tied,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,Grouplove,spotify:album:3oylWMc9TTC6Nx4I6U3axc,Never Trust a Happy Song,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,Grouplove,9/2/2011,https://i.scdn.co/image/ab67616d0000b273d84a9bbcba91cb6a4a212b1b,1,2,218013,https://p.scdn.co/mp3-preview/0a3f9dcbd192a5b5bc70e5e768807d1c73e41366?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:0CsM8VGDi38kusMv3pxyj1,True - Single Edit,spotify:artist:2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,spotify:album:2ZcceaFPxi5CuqoBUfedKn,True - The Digital E.P.,spotify:artist:2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,4/25/2008,https://i.scdn.co/image/ab67616d0000b273b82e04673372a3e30bc0c111,1,1,329146,https://p.scdn.co/mp3-preview/ba7764e38b8bb5bc05cd619a3fcbe8f2118e9b4f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:piano_l0rd,2021-02-16T04:21:57Z
spotify:track:2A6yzRGMgSQCUapR2ptm6A,True Colors,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,spotify:album:31TRqoVBTQi0lzlPLtvINn,True Colors,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,10/14/1986,https://i.scdn.co/image/ab67616d0000b2735128af6747a56ccb3c7ea5b3,1,4,227600,https://p.scdn.co/mp3-preview/140e212037eb206d11b210f0c71418b3e53b75bd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:piano_l0rd,2020-08-24T05:44:40Z
